World bank region,Country,Year,Birth Rate,Death Rate,Fertility Rate,Life Expectancy at Birth Female,Life Expectancy at Birth Male,Life Expectancy at Birth Total,Population Density,Urban Population Percent,Urban Population Percent Growth,Telephone Lines per 100 People,ImageURL
Europe & Central Asia,Romania,2001,10.4,11.4,1.31,74.8,67.7,71.16341463,97.70132341,53.004,-0.419565624,17.41622452,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg
Europe & Central Asia,Romania,2002,10,11.7,1.27,74.9,67.6,71.16097561,96.34743807,52.852,-1.682607996,18.44904987,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg
Europe & Central Asia,Romania,2003,9.7,12.4,1.27,74.8,67.4,71.0097561,94.53384957,52.78,-1.966977343,18.94524765,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg
Europe & Central Asia,Romania,2004,9.8,12.4,1.31,75.1,67.7,71.3097561,93.82181344,52.912,-0.471484891,19.51015044,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg
Europe & Central Asia,Romania,2005,10.1,12.1,1.35,75.3333,68.0333,71.59427561,93.26846957,53.043,-0.322505382,19.80308566,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg
Europe & Central Asia,Romania,2006,10.4,12.3,1.39,75.5667,68.3667,71.87889512,92.70234368,53.174,-0.370871358,19.82068319,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg
Europe & Central Asia,Romania,2007,10.4,12.2,1.4,75.8,68.7,72.16341463,92.15479607,53.305,-0.346339811,19.02525351,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg
Europe & Central Asia,Romania,2008,10.3,12.1,1.42,76.1,69.2,72.56585366,90.83901866,53.436,-1.231773307,20.05819693,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg
Europe & Central Asia,Romania,2009,10.8,12.3,1.53,76.1,69.2,72.56585366,89.33394954,53.567,-1.421522696,21.62535041,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg
Europe & Central Asia,Romania,2010,10.9,12.6,1.57,77.1,69.7,73.3097561,88.53119621,53.698,-0.588839832,21.58505394,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg
Europe & Central Asia,Romania,2011,10.5,12.8,1.54,77.3,69.8,73.45853659,88.01074114,53.829,-0.350299532,20.58415452,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg
Europe & Central Asia,Romania,2012,9.7,12.5,1.46,78.2,71.1,74.56341463,87.53705249,53.96,-0.248797871,21.45909857,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg
Europe & Central Asia,Romania,2013,10,12.7,1.53,78.2,71.1,74.56341463,87.28252761,54.091,-0.109556233,21.37465116,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg
Sub-Saharan Africa,Angola,1980,52.468,24.503,7.197,41.522,38.561,40.00539024,5.935031684,19.242,5.642355248,0.405449019,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1981,52.585,24.385,7.2,41.661,38.729,40.1592439,6.125885137,19.766,5.851848267,0.471380586,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1982,52.68,24.287,7.201,41.794,38.855,40.28865854,6.338228924,20.299,6.068490259,0.464447023,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1983,52.76,24.197,7.203,41.941,38.948,40.408,6.569417663,20.843,6.22720455,0.601702569,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1984,52.828,24.104,7.205,42.114,39.018,40.5282439,6.809869255,21.398,6.222702235,0.540526915,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1985,52.88,24.001,7.207,42.315,39.072,40.65395122,7.046404909,21.965,6.029749768,0.523634529,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1986,52.91,23.892,7.208,42.53,39.109,40.77778049,7.27010989,22.541,5.713923841,0.522416696,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1987,52.911,23.787,7.206,42.736,39.127,40.8874878,7.476279779,23.128,5.367206554,0.515949591,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1988,52.88,23.693,7.202,42.911,39.129,40.97387805,7.669063929,23.725,5.094457428,0.648466241,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1989,52.815,23.611,7.194,43.045,39.126,41.03770732,7.859192268,24.334,4.98348076,0.66339697,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1990,52.718,23.532,7.182,43.139,39.134,41.08765854,8.062190583,24.952,5.058089071,0.666591518,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1991,52.587,23.443,7.165,43.203,39.172,41.13834146,8.288958049,25.582,5.267386275,0.677385879,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1992,52.427,23.329,7.143,43.25,39.26,41.20634146,8.544739713,26.221,5.506337076,0.675883274,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1993,52.242,23.172,7.116,43.307,39.414,41.31302439,8.825505735,26.872,5.685408262,0.444434023,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1994,52.04,22.958,7.087,43.402,39.646,41.47819512,9.121806369,27.53,5.721359844,0.468688611,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1995,51.825,22.678,7.054,43.554,39.966,41.7162439,9.419613379,28.2,5.617176116,0.451486414,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1996,51.603,22.316,7.019,43.796,40.39,42.05146341,9.709594931,28.88,5.414776307,0.43568946,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1997,51.379,21.863,6.984,44.155,40.927,42.50163415,9.98792412,29.57,5.187323266,0.422624739,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1998,51.155,21.326,6.949,44.632,41.567,43.06212195,10.26019732,30.268,5.022596581,0.486882268,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,1999,50.93,20.725,6.913,45.215,42.285,43.71426829,10.53785353,30.975,4.979135228,0.495526484,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2000,50.703,20.076,6.878,45.888,43.059,44.439,10.83710275,31.692,5.088548068,0.497386648,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2001,50.477,19.408,6.844,46.621,43.856,45.20478049,11.1694313,32.419,5.288548582,0.466070566,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2002,50.257,18.753,6.811,47.374,44.639,45.97314634,11.53868854,33.152,5.488329551,0.533878965,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2003,50.034,18.135,6.778,48.109,45.381,46.71173171,11.94078287,33.895,5.641848031,0.538740479,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2004,49.799,17.571,6.743,48.793,46.06,47.39317073,12.36951552,34.645,5.716122145,0.551472579,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2005,49.538,17.073,6.704,49.41,46.664,48.0035122,12.81520414,35.405,5.709699818,0.590108793,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2006,49.224,16.638,6.657,49.954,47.191,48.53880488,13.27053501,36.169,5.626315186,0.584851311,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2007,48.825,16.257,6.598,50.433,47.649,49.00704878,13.73418545,36.942,5.548857168,0.573313019,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2008,48.33,15.906,6.523,50.875,48.065,49.43573171,14.20776771,37.722,5.479516943,0.532348766,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2009,47.739,15.565,6.434,51.301,48.463,49.84739024,14.69033529,38.509,5.404953712,0.624075832,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2010,47.063,15.227,6.331,51.72,48.852,50.25102439,15.18139889,39.299,5.318818784,1.601862982,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2011,46.327,14.887,6.218,52.138,49.241,50.65417073,15.68069624,40.097,5.246193349,1.43802863,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2012,45.566,14.547,6.099,52.558,49.632,51.05931707,16.18712601,40.9,5.161434561,1.283739889,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,Angola,2013,44.819,14.212,5.979,52.976,50.024,51.464,16.70050934,41.699,5.057014952,1.000671213,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg
Sub-Saharan Africa,South Africa,1980,35.306,11.1,4.877,59.751,53.236,56.41404878,22.20840416,48.349,2.321323863,5.317194637,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1981,34.923,10.748,4.786,60.372,53.736,56.97307317,22.73203142,48.425,2.487489359,5.612655961,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1982,34.533,10.393,4.695,61.022,54.268,57.56263415,23.29147466,48.591,2.77344829,5.996237069,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1983,34.121,10.043,4.602,61.687,54.815,58.16719512,23.88267894,48.756,2.845604715,6.326506705,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1984,33.675,9.708,4.504,62.348,55.36,58.76878049,24.5027195,48.922,2.902954307,6.596060931,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1985,33.19,9.393,4.402,62.988,55.89,59.35243902,25.14682423,49.088,2.933495897,6.685179969,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1986,32.655,9.099,4.293,63.601,56.399,59.91217073,25.80837366,49.372,3.173624579,6.966534561,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1987,32.064,8.821,4.177,64.187,56.89,60.4495122,26.47890099,49.905,3.638694597,7.507927378,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1988,31.42,8.559,4.052,64.737,57.359,60.95802439,27.14809371,50.439,3.560209363,7.743426598,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1989,30.735,8.319,3.923,65.233,57.796,61.42380488,27.80378867,50.972,3.437722431,8.1432921,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1990,30.02,8.113,3.791,65.645,58.178,61.82043902,28.43197867,51.505,3.274463973,8.564917237,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1991,29.287,7.955,3.658,65.939,58.483,62.12007317,29.01680832,52.037,3.063686658,9.009805811,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1992,28.549,7.86,3.53,66.083,58.687,62.29480488,29.6211394,52.554,3.049924703,9.112385114,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1993,27.823,7.842,3.408,66.056,58.772,62.32517073,30.24568581,53.038,3.003267626,8.947363682,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1994,27.126,7.913,3.296,65.838,58.723,62.19373171,30.89119191,53.521,3.018298791,9.06999978,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1995,26.474,8.084,3.196,65.417,58.527,61.88797561,31.5584359,54.004,3.035389065,9.307666903,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1996,25.887,8.378,3.11,64.75,58.151,61.37002439,32.24822561,54.486,3.050773524,9.660845235,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1997,25.381,8.818,3.04,63.799,57.564,60.60546341,32.97384943,54.967,3.104102107,10.09059487,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1998,24.954,9.396,2.983,62.587,56.781,59.61319512,33.73703765,55.449,3.161214626,10.8259966,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,1999,24.598,10.087,2.937,61.172,55.844,58.44302439,34.53963267,55.93,3.214839177,11.65201293,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2000,24.306,10.858,2.899,59.627,54.804,57.15668293,35.38359479,56.411,3.270409908,12.42839097,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2001,24.059,11.665,2.866,58.047,53.732,55.83687805,36.27101039,56.891,3.324350841,11.06388832,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2002,23.835,12.463,2.834,56.532,52.703,54.57080488,37.02094486,57.368,2.881450022,10.81984163,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2003,23.613,13.202,2.801,55.176,51.789,53.44119512,37.7620259,57.898,2.901636759,10.64566972,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2004,23.375,13.84,2.763,54.067,51.054,52.5237561,38.25704853,58.446,2.244422884,10.47600134,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2005,23.115,14.341,2.721,53.27,50.544,51.8737561,38.76006891,58.993,2.237828279,10.31059538,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2006,22.835,14.669,2.675,52.866,50.311,51.55734146,39.27124616,59.536,2.226442428,10.15024456,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2007,22.546,14.796,2.627,52.907,50.382,51.61370732,39.79074347,60.077,2.218762827,9.99399849,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2008,22.265,14.747,2.58,53.34,50.717,51.9965122,40.31872986,60.616,2.211360984,9.842190693,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2009,22.004,14.557,2.538,54.084,51.257,52.63602439,40.85538254,61.154,2.205882392,9.698117399,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2010,21.763,14.257,2.5,55.059,51.951,53.46709756,41.40088205,61.687,2.194157995,9.565815908,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2011,21.536,13.901,2.467,56.144,52.721,54.3907561,41.95541798,62.218,2.18765002,9.447575885,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2012,21.316,13.547,2.438,57.2,53.482,55.29565854,42.51918572,62.746,2.179831501,9.343772102,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Sub-Saharan Africa,South Africa,2013,21.09,13.244,2.412,58.122,54.171,56.09831707,43.09238803,63.272,2.173902912,9.252486164,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg
Latin America & Caribbean,St. Vincent and the Grenadines,1980,31.612,7.725,4.154,69.385,64.823,67.04836585,255.3564103,35.333,2.483116374,3.564650714,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1981,30.835,7.573,3.985,69.69,65.173,67.37641463,257.7076923,35.87,2.42572253,3.532127435,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1982,30.115,7.406,3.832,70.014,65.546,67.7255122,259.9435897,36.409,2.354726891,3.67042159,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1983,29.422,7.24,3.692,70.344,65.91,68.07292683,262.0564103,36.953,2.292609585,3.725954482,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1984,28.737,7.09,3.561,70.67,66.244,68.40302439,264.0641026,37.5,2.230867789,3.786959266,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1985,28.056,6.96,3.439,70.984,66.539,68.70729268,266.0051282,38.05,2.189784399,3.79884714,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1986,27.392,6.856,3.328,71.278,66.796,68.98234146,267.8897436,38.602,2.145338155,5.186787523,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1987,26.765,6.778,3.23,71.548,67.027,69.23236585,269.7358974,39.158,2.117273012,5.703584703,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1988,26.195,6.721,3.144,71.793,67.248,69.46507317,271.5179487,39.717,2.075750205,6.61050882,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1989,25.689,6.682,3.072,72.01,67.47,69.68463415,273.1615385,40.28,2.010236227,7.50941023,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1990,25.242,6.66,3.01,72.199,67.691,69.89002439,274.5666667,40.843,1.902049355,8.427265341,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1991,24.84,6.656,2.956,72.359,67.903,70.07665854,275.6641026,41.409,1.77449049,12.20176915,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1992,24.46,6.671,2.907,72.487,68.095,70.23743902,276.4384615,41.949,1.577854093,13.57189897,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1993,24.078,6.704,2.86,72.588,68.254,70.36814634,276.925641,42.306,1.022919926,14.4498662,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1994,23.673,6.754,2.811,72.667,68.371,70.46660976,277.1717949,42.663,0.928030362,15.2418661,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1995,23.233,6.817,2.76,72.73,68.447,70.53626829,277.2538462,43.021,0.865768888,15.88473028,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1996,22.749,6.892,2.703,72.782,68.478,70.5775122,277.2358974,43.38,0.824230483,16.8661327,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1997,22.214,6.977,2.641,72.827,68.463,70.59178049,277.1230769,43.741,0.78788222,17.90466145,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1998,21.643,7.069,2.576,72.87,68.414,70.58765854,276.925641,44.1,0.74603621,18.97945389,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,1999,21.055,7.162,2.509,72.915,68.349,70.57631707,276.725641,44.461,0.744679842,19.5000139,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2000,20.466,7.251,2.442,72.968,68.285,70.56939024,276.6128205,44.823,0.770200716,21.90509738,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2001,19.902,7.329,2.379,73.035,68.248,70.58312195,276.6589744,45.186,0.821761619,23.08312557,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2002,19.39,7.387,2.321,73.119,68.268,70.63434146,276.8948718,45.548,0.884211558,24.14875589,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2003,18.948,7.424,2.271,73.219,68.357,70.72870732,277.3076923,45.91,0.940931071,25.26398521,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2004,18.581,7.438,2.229,73.334,68.517,70.8667561,277.8282051,46.272,0.972058682,19.55644975,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2005,18.289,7.431,2.196,73.463,68.742,71.04492683,278.3641026,46.633,0.970601985,17.52178479,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2006,18.062,7.404,2.17,73.602,69.015,71.25256098,278.8435897,46.993,0.939749371,20.69444317,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2007,17.878,7.362,2.149,73.749,69.305,71.47280488,279.2512821,47.353,0.909672696,20.7881882,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2008,17.708,7.313,2.131,73.899,69.581,71.68734146,279.6025641,47.713,0.884175644,21.0252648,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2009,17.529,7.264,2.112,74.047,69.818,71.88092683,279.8923077,48.071,0.849749616,20.86608402,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2010,17.329,7.222,2.092,74.191,70.006,72.04746341,280.125641,48.428,0.823690366,21.07021575,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2011,17.101,7.192,2.07,74.33,70.142,72.18492683,280.2974359,48.785,0.796336936,19.85345238,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2012,16.846,7.18,2.046,74.465,70.237,72.29943902,280.4025641,49.14,0.762136166,20.77873387,#N/A
Latin America & Caribbean,St. Vincent and the Grenadines,2013,16.576,7.185,2.021,74.597,70.31,72.40121951,280.4435897,49.495,0.734206799,17.71826685,#N/A
